booking_id,passenger_id,flight_id,booking_date,booking_status,seat_class
818330,509125,706381,2025-08-19,Completed,Premium Economy
818331,508833,703182,2025-12-21,Confirmed,Business
818332,504445,705921,2025-07-02,Completed,Business
818333,500648,704232,2025-09-13,Confirmed,Business
818334,501252,700363,2025-03-17,Cancelled,Premium Economy
818335,507632,702864,2025-01-28,Confirmed,Economy
818336,502319,703199,2025-09-14,Confirmed,Premium Economy
818337,506092,700118,2025-11-21,Completed,Economy
818338,503312,709099,2025-04-24,Cancelled,Economy
818339,507144,708811,2025-10-13,Cancelled,Business
818340,507234,708405,2025-09-08,Confirmed,Premium Economy
818341,505369,709009,2025-11-03,Completed,Premium Economy
818342,500981,704248,2024-11-03,Cancelled,Premium Economy
818343,502995,701727,2024-11-07,Cancelled,Economy
818344,508361,707780,2025-08-10,Completed,Premium Economy
818345,500070,705338,2025-04-27,Confirmed,Economy
818346,508052,703563,2024-10-30,Completed,Business
818347,500812,707908,2025-10-14,Cancelled,Business
818348,505165,706265,2025-11-09,Cancelled,Premium Economy
818349,500650,703679,2025-08-08,Cancelled,Economy
818350,503295,705110,2025-09-20,Cancelled,Economy
818351,508895,700638,2025-07-06,Cancelled,Premium Economy
818352,507153,708052,2024-10-13,Completed,Premium Economy
818353,503565,709893,2025-05-26,Cancelled,Economy
818354,500828,705368,2025-11-01,Completed,Business
818355,503132,704549,2024-10-01,Confirmed,Premium Economy
818356,505493,704282,2025-05-09,Completed,Economy
818357,505833,701831,2024-10-10,Cancelled,Economy
818358,503516,705489,2025-04-08,Confirmed,Premium Economy
818359,502397,700600,2025-03-11,Completed,Economy
818360,506446,709045,2025-05-30,Confirmed,Premium Economy
818361,506823,709941,2025-08-20,Cancelled,Economy
818362,505217,703121,2025-04-18,Completed,Premium Economy
818363,506035,702252,2025-05-31,Confirmed,Business
818364,503271,703581,2025-10-26,Completed,Business
818365,509555,705020,2025-03-03,Cancelled,Economy
818366,503116,706118,2025-04-14,Cancelled,Economy
818367,500381,708731,2025-08-24,Confirmed,Premium Economy
818368,508516,700472,2025-10-11,Confirmed,Premium Economy
818369,508926,703967,2025-04-22,Confirmed,Economy
818370,500379,707653,2025-05-19,Completed,Business
818371,502030,704864,2025-04-22,Completed,Economy
818372,504521,700995,2025-10-14,Completed,Premium Economy
818373,507572,700712,2025-09-15,Confirmed,Business
818374,506714,703073,2024-12-08,Completed,Premium Economy
818375,508393,700762,2024-11-25,Completed,Economy
818376,503654,705427,2025-02-01,Cancelled,Economy
818377,503392,709527,2025-02-04,Cancelled,Premium Economy
818378,505702,705762,2025-12-12,Cancelled,Business
818379,509687,702393,2025-09-23,Confirmed,Premium Economy
818380,507836,702323,2025-01-25,Confirmed,Business
818381,502129,707140,2024-11-22,Confirmed,Economy
818382,504560,706295,2025-09-19,Completed,Premium Economy
818383,509772,704054,2025-12-02,Confirmed,Premium Economy
818384,505155,704916,2025-07-10,Completed,Premium Economy
818385,505621,701910,2024-12-10,Completed,Premium Economy
818386,500165,707075,2024-10-07,Confirmed,Economy
818387,506285,701674,2025-10-05,Confirmed,Economy
818388,509491,702354,2024-10-10,Cancelled,Economy
818389,509429,704260,2025-08-02,Cancelled,Business
818390,501924,706546,2025-12-20,Cancelled,Economy
818391,507339,703925,2025-01-05,Completed,Business
818392,500665,706901,2025-08-22,Completed,Premium Economy
818393,508125,703682,2025-08-10,Cancelled,Economy
818394,501463,701918,2024-11-26,Completed,Premium Economy
818395,507657,704881,2025-04-08,Confirmed,Premium Economy
818396,508950,704056,2025-10-22,Cancelled,Economy
818397,506941,701049,2025-11-21,Confirmed,Premium Economy
818398,509953,703956,2025-12-12,Completed,Business
818399,501468,704242,2025-11-30,Cancelled,Economy
818400,506929,700692,2025-11-25,Confirmed,Business
818401,509858,700709,2025-08-30,Cancelled,Business
818402,506246,702052,2025-04-19,Cancelled,Business
818403,502737,705204,2025-11-04,Completed,Economy
818404,508536,703160,2025-04-12,Cancelled,Premium Economy
818405,503902,703068,2025-05-31,Confirmed,Economy
818406,500409,704855,2025-04-27,Cancelled,Economy
818407,503394,701647,2025-08-07,Cancelled,Business
818408,500044,703011,2025-06-20,Cancelled,Premium Economy
818409,503322,704386,2025-07-08,Completed,Premium Economy
818410,508923,703674,2025-08-10,Cancelled,Premium Economy
818411,506118,709189,2025-02-27,Cancelled,Premium Economy
818412,505103,706471,2025-10-02,Completed,Business
818413,506661,708973,2025-02-27,Confirmed,Economy
818414,505194,703969,2025-07-01,Confirmed,Economy
818415,506383,708621,2025-05-25,Cancelled,Premium Economy
818416,502272,700330,2025-12-06,Confirmed,Premium Economy
818417,503199,709654,2025-12-06,Confirmed,Business
818418,505200,707147,2024-10-25,Cancelled,Economy
818419,507197,701969,2025-01-09,Cancelled,Premium Economy
818420,503844,704694,2025-07-27,Completed,Premium Economy
818421,506440,703172,2024-11-12,Cancelled,Business
818422,509542,701427,2025-02-09,Cancelled,Business
818423,503797,708050,2025-11-19,Completed,Business
818424,505833,708389,2025-09-13,Cancelled,Business
818425,503510,702509,2025-09-15,Completed,Business
818426,507320,706528,2025-09-27,Completed,Premium Economy
818427,502777,707000,2025-03-25,Confirmed,Premium Economy
818428,501190,705704,2025-08-24,Completed,Economy
818429,506539,700895,2025-12-17,Cancelled,Business
818430,500316,708003,2024-11-02,Completed,Premium Economy
818431,503296,708221,2025-02-28,Completed,Business
818432,507866,704938,2024-12-22,Confirmed,Business
818433,504137,703116,2025-06-04,Confirmed,Business
818434,509849,705760,2025-08-26,Cancelled,Premium Economy
818435,508064,703897,2025-05-15,Cancelled,Economy
818436,509803,706028,2025-10-12,Completed,Business
818437,500804,708560,2025-01-27,Completed,Economy
818438,509733,708208,2024-12-21,Completed,Economy
818439,505888,701982,2025-03-11,Confirmed,Premium Economy
818440,508988,707286,2025-12-10,Confirmed,Premium Economy
818441,506893,701229,2024-10-14,Confirmed,Economy
818442,507823,708065,2025-06-27,Cancelled,Economy
818443,501629,708364,2024-12-20,Cancelled,Premium Economy
818444,508381,702501,2024-10-13,Cancelled,Business
818445,502603,702397,2025-09-06,Completed,Economy
818446,507798,702451,2025-03-07,Confirmed,Economy
818447,507735,707320,2025-10-14,Confirmed,Economy
818448,505163,702959,2024-10-03,Confirmed,Premium Economy
818449,501143,700139,2025-05-26,Cancelled,Economy
818450,509888,708100,2025-06-06,Confirmed,Premium Economy
818451,501641,707576,2025-07-28,Completed,Business
818452,509551,707462,2025-02-01,Confirmed,Premium Economy
818453,502130,702856,2024-12-11,Cancelled,Economy
818454,502438,702878,2025-07-03,Cancelled,Economy
818455,505092,702274,2025-07-09,Completed,Business
818456,504984,706011,2024-10-10,Confirmed,Premium Economy
818457,508210,702643,2024-12-10,Completed,Business
818458,503880,709081,2025-01-21,Confirmed,Economy
818459,505799,702150,2024-10-30,Confirmed,Economy
818460,504550,702247,2024-11-24,Completed,Economy
818461,500624,703040,2024-12-17,Cancelled,Economy
818462,506706,706026,2025-10-02,Confirmed,Premium Economy
818463,501764,704854,2025-02-08,Completed,Business
818464,504441,704219,2025-12-08,Completed,Business
818465,500728,703295,2025-02-28,Confirmed,Premium Economy
818466,506652,705606,2025-12-19,Confirmed,Premium Economy
818467,509174,703915,2025-03-06,Completed,Business
818468,506172,705507,2025-06-24,Cancelled,Premium Economy
818469,503189,708316,2025-02-07,Completed,Economy
818470,508161,701213,2025-01-05,Confirmed,Premium Economy
818471,504138,707998,2024-10-30,Cancelled,Business
818472,506919,706629,2025-09-12,Cancelled,Economy
818473,507085,704184,2024-10-16,Completed,Business
818474,507742,702556,2024-10-31,Confirmed,Economy
818475,501297,701831,2025-11-07,Completed,Business
818476,502531,702927,2025-03-18,Cancelled,Business
818477,509255,706678,2025-12-20,Cancelled,Economy
818478,500301,706247,2025-03-25,Completed,Economy
818479,504268,707182,2025-11-24,Cancelled,Business
818480,506491,708056,2025-11-27,Cancelled,Economy
818481,502603,705460,2025-09-04,Cancelled,Business
818482,507227,700431,2025-07-02,Confirmed,Economy
818483,509311,702065,2025-08-05,Completed,Business
818484,505939,707076,2025-04-06,Completed,Premium Economy
818485,502280,701653,2025-03-23,Cancelled,Premium Economy
818486,505103,708084,2025-05-01,Completed,Business
818487,509171,707631,2025-03-14,Confirmed,Business
818488,507254,700798,2025-04-05,Confirmed,Economy
818489,503379,701963,2025-09-05,Completed,Business
818490,508957,701705,2025-10-10,Completed,Premium Economy
818491,508987,700282,2025-10-11,Completed,Premium Economy
818492,506669,702944,2024-11-08,Completed,Premium Economy
818493,501868,703527,2025-04-26,Cancelled,Business
818494,505640,700110,2025-05-11,Confirmed,Economy
818495,505861,703799,2025-08-12,Cancelled,Premium Economy
818496,502247,709776,2025-10-01,Cancelled,Business
818497,502483,705624,2025-07-31,Completed,Business
818498,507908,704573,2025-05-06,Completed,Premium Economy
818499,500053,703029,2025-12-01,Completed,Premium Economy
818500,504242,703535,2024-11-03,Cancelled,Economy
818501,504843,700010,2025-01-07,Cancelled,Economy
818502,501226,704209,2025-04-07,Cancelled,Economy
818503,507764,701594,2025-10-07,Cancelled,Economy
818504,502981,700802,2025-01-08,Cancelled,Economy
818505,500370,708862,2025-04-07,Completed,Premium Economy
818506,504299,705559,2025-04-16,Completed,Economy
818507,503793,701473,2025-01-07,Cancelled,Economy
818508,508492,704102,2025-03-01,Confirmed,Economy
818509,506712,708345,2025-12-06,Confirmed,Business
818510,507958,700893,2025-07-14,Confirmed,Economy
818511,501190,703106,2025-09-02,Confirmed,Business
818512,502895,701491,2025-05-24,Confirmed,Economy
818513,509052,703241,2025-07-30,Confirmed,Business
818514,506422,702709,2025-10-20,Completed,Business
818515,508474,700610,2025-11-02,Confirmed,Economy
818516,508684,701027,2024-10-18,Confirmed,Economy
818517,509465,701333,2025-07-26,Completed,Business
818518,507030,708434,2025-04-29,Confirmed,Premium Economy
818519,508180,706239,2024-11-12,Completed,Premium Economy
818520,505786,700426,2025-10-04,Cancelled,Premium Economy
818521,505543,703904,2025-03-31,Cancelled,Premium Economy
818522,502891,705812,2024-11-17,Confirmed,Business
818523,509356,701995,2025-11-02,Completed,Economy
818524,502457,708509,2025-02-26,Cancelled,Premium Economy
818525,506434,704030,2025-02-17,Confirmed,Economy
818526,506908,708821,2025-04-20,Confirmed,Premium Economy
818527,502127,701045,2025-03-26,Completed,Premium Economy
818528,500774,703325,2025-01-31,Completed,Economy
818529,507465,705186,2025-01-27,Completed,Business
818530,501408,708350,2025-07-21,Completed,Economy
818531,502424,705115,2025-07-29,Cancelled,Premium Economy
818532,509353,705822,2025-06-11,Completed,Economy
818533,503795,707349,2025-08-22,Completed,Economy
818534,502017,700444,2025-07-08,Cancelled,Premium Economy
818535,508050,709343,2025-05-11,Cancelled,Premium Economy
818536,500418,706347,2025-09-20,Cancelled,Business
818537,501659,703178,2025-01-13,Confirmed,Business
818538,506817,708960,2025-08-17,Cancelled,Economy
818539,505669,704604,2025-01-15,Confirmed,Premium Economy
818540,506259,700889,2025-07-17,Cancelled,Business
818541,502356,707894,2024-10-08,Confirmed,Economy
818542,504688,707300,2025-11-26,Completed,Premium Economy
818543,500523,703555,2024-10-10,Completed,Premium Economy
818544,501725,702443,2025-07-23,Confirmed,Business
818545,508495,706473,2025-11-01,Cancelled,Economy
818546,502880,703319,2024-12-15,Cancelled,Economy
818547,503632,705374,2025-04-02,Completed,Premium Economy
818548,501295,705289,2025-05-05,Completed,Premium Economy
818549,504136,707465,2025-08-21,Confirmed,Economy
818550,504904,704537,2025-05-14,Cancelled,Business
818551,509556,704353,2025-10-27,Cancelled,Business
818552,503903,705531,2025-05-29,Completed,Premium Economy
818553,504071,703482,2024-12-30,Confirmed,Economy
818554,500722,705571,2024-10-03,Cancelled,Premium Economy
818555,509426,703723,2025-02-05,Completed,Economy
818556,508698,705955,2025-01-26,Cancelled,Premium Economy
818557,503369,709114,2025-07-04,Confirmed,Business
818558,508236,704952,2024-11-19,Completed,Business
818559,508702,709986,2025-05-23,Completed,Business
818560,506950,702122,2025-01-22,Confirmed,Business
818561,506056,708851,2025-11-21,Cancelled,Business
818562,509919,705859,2025-09-07,Cancelled,Economy
818563,507936,707607,2024-11-01,Completed,Business
818564,505055,707545,2025-04-21,Completed,Business
818565,500820,705235,2025-07-27,Confirmed,Premium Economy
818566,503535,707748,2025-09-30,Cancelled,Economy
818567,500420,709461,2024-12-15,Confirmed,Economy
818568,504058,701435,2025-05-24,Confirmed,Economy
818569,505196,705012,2024-12-31,Confirmed,Economy
818570,508580,702408,2025-09-30,Cancelled,Economy
818571,505968,702353,2025-05-03,Confirmed,Business
818572,503035,703896,2025-01-16,Confirmed,Economy
818573,506665,700278,2025-10-06,Confirmed,Premium Economy
818574,500280,705846,2025-09-20,Cancelled,Business
818575,507635,709775,2025-10-07,Completed,Economy
818576,506369,704418,2025-01-08,Confirmed,Economy
818577,507765,707536,2025-09-13,Cancelled,Business
818578,509539,701103,2024-10-03,Confirmed,Business
818579,500425,703946,2024-10-22,Cancelled,Premium Economy
818580,503537,701974,2025-11-27,Cancelled,Economy
818581,501030,702417,2025-05-04,Cancelled,Premium Economy
818582,504527,702260,2025-03-07,Completed,Business
818583,503225,704616,2024-10-01,Completed,Economy
818584,504968,702610,2025-06-09,Completed,Economy
818585,508969,705856,2025-02-23,Cancelled,Economy
818586,506011,707596,2025-01-06,Cancelled,Premium Economy
818587,508492,708168,2025-01-13,Completed,Premium Economy
818588,501833,706471,2025-02-11,Completed,Premium Economy
818589,502078,708973,2025-03-20,Completed,Business
818590,508011,702198,2025-10-19,Cancelled,Economy
818591,506885,707223,2025-05-07,Completed,Economy
818592,504076,706341,2025-11-04,Completed,Premium Economy
818593,505409,709281,2025-05-07,Confirmed,Economy
818594,506745,708648,2025-04-04,Cancelled,Business
818595,506317,700982,2025-02-02,Confirmed,Economy
818596,502663,705041,2025-02-09,Confirmed,Premium Economy
818597,504534,709144,2025-06-04,Confirmed,Business
818598,503139,706450,2025-09-30,Completed,Premium Economy
818599,504923,708974,2025-07-20,Completed,Economy
818600,504536,705168,2025-09-14,Completed,Business
818601,508773,708637,2025-05-02,Cancelled,Economy
818602,505134,707010,2025-07-09,Confirmed,Business
818603,507054,701161,2025-04-20,Cancelled,Premium Economy
818604,503299,701144,2025-06-22,Completed,Economy
818605,505016,703157,2025-02-22,Cancelled,Business
818606,504692,703664,2025-07-01,Cancelled,Business
818607,505101,703965,2024-11-22,Cancelled,Economy
818608,506200,709525,2025-12-10,Cancelled,Economy
818609,500964,701583,2025-11-23,Completed,Business
818610,506566,708518,2025-06-03,Confirmed,Economy
818611,508118,704966,2025-08-12,Confirmed,Premium Economy
818612,500864,705378,2025-03-31,Cancelled,Premium Economy
818613,505000,704244,2025-11-21,Cancelled,Economy
818614,501357,700923,2024-10-18,Cancelled,Premium Economy
818615,501186,701067,2025-07-21,Completed,Economy
818616,501111,702924,2025-11-29,Completed,Economy
818617,508744,707280,2025-05-23,Cancelled,Premium Economy
818618,509672,704770,2024-10-04,Confirmed,Business
818619,505524,705412,2025-01-02,Cancelled,Premium Economy
818620,503726,707058,2025-07-09,Completed,Business
818621,507287,705848,2025-09-10,Cancelled,Business
818622,503023,704859,2025-09-19,Cancelled,Economy
818623,505236,708845,2025-03-09,Cancelled,Business
818624,509338,708878,2024-11-11,Cancelled,Premium Economy
818625,500825,703632,2025-05-06,Confirmed,Economy
818626,507624,702507,2025-07-09,Completed,Business
818627,506050,701466,2025-05-07,Cancelled,Premium Economy
818628,506751,708363,2024-12-15,Cancelled,Premium Economy
818629,505721,702321,2025-09-19,Completed,Premium Economy
818630,506881,704067,2024-10-16,Confirmed,Premium Economy
818631,500610,707023,2025-11-22,Confirmed,Premium Economy
818632,507323,708872,2024-12-06,Completed,Economy
818633,500695,701624,2025-07-09,Cancelled,Business
818634,509245,709671,2025-07-06,Completed,Premium Economy
818635,502891,703338,2024-12-16,Confirmed,Premium Economy
818636,509063,705368,2025-05-05,Completed,Business
818637,509985,700592,2025-07-30,Confirmed,Premium Economy
818638,508398,705470,2025-11-21,Completed,Economy
818639,507249,709424,2025-08-05,Confirmed,Premium Economy
818640,508441,704853,2024-10-06,Cancelled,Premium Economy
818641,508249,704023,2025-06-17,Confirmed,Premium Economy
