flight_id,flight_no,origin_airport,destination_airport,flight_date,base_fare
705802,FL6801,6030,6015,2025-09-11,19983.78
705803,FL6802,6007,6005,2025-09-17,39621.63
705804,FL6803,6020,6026,2025-06-11,55202.57
705805,FL6804,6014,6018,2025-08-27,11779.92
705806,FL6805,6017,6017,2025-10-07,13284.63
705807,FL6806,6010,6002,2025-01-22,65522.91
705808,FL6807,6004,6017,2025-10-21,52652.71
705809,FL6808,6020,6030,2025-03-20,16344.01
705810,FL6809,6026,6016,2025-09-11,43493.34
705811,FL6810,6028,6018,2025-07-07,65216.19
705812,FL6811,6004,6010,2025-01-02,10258.0
705813,FL6812,6012,6023,2025-04-04,35163.86
705814,FL6813,6002,6004,2025-09-25,51361.13
705815,FL6814,6024,6003,2025-11-16,4975.07
705816,FL6815,6020,6020,2025-05-31,37767.15
705817,FL6816,6016,6018,2025-03-27,48133.64
705818,FL6817,6018,6002,2025-12-03,70619.93
705819,FL6818,6025,6022,2025-04-20,59737.79
705820,FL6819,6015,6006,2025-08-30,8158.46
705821,FL6820,6001,6014,2025-07-16,71981.6
705822,FL6821,6017,6011,2025-02-28,55029.6
705823,FL6822,6015,6015,2025-10-27,6592.68
705824,FL6823,6013,6009,2025-06-14,23571.36
705825,FL6824,6018,6004,2025-01-08,57943.3
705826,FL6825,6001,6007,2025-12-27,42708.09
705827,FL6826,6022,6014,2025-03-07,8726.73
705828,FL6827,6020,6010,2025-07-04,43985.35
705829,FL6828,6025,6013,2025-06-02,46684.43
705830,FL6829,6015,6018,2025-03-31,23820.09
705831,FL6830,6029,6019,2025-09-12,8909.95
705832,FL6831,6014,6001,2025-08-09,33234.35
705833,FL6832,6024,6001,2025-05-14,46362.0
705834,FL6833,6018,6004,2025-01-31,23824.53
705835,FL6834,6001,6030,2025-04-13,20040.21
705836,FL6835,6011,6010,2025-03-22,30743.89
705837,FL6836,6020,6021,2025-12-14,66235.11
705838,FL6837,6014,6016,2025-08-04,17972.32
705839,FL6838,6006,6016,2025-07-15,47804.23
705840,FL6839,6029,6013,2025-04-19,30608.16
705841,FL6840,6001,6020,2025-02-06,58824.98
705842,FL6841,6019,6014,2025-05-09,62182.93
705843,FL6842,6018,6027,2025-03-10,66090.55
705844,FL6843,6017,6024,2025-06-12,31734.22
705845,FL6844,6029,6015,2025-08-01,33742.79
705846,FL6845,6008,6005,2025-03-09,52121.07
705847,FL6846,6002,6001,2025-12-31,51193.46
705848,FL6847,6008,6027,2025-04-13,58899.63
705849,FL6848,6008,6025,2025-11-16,38902.21
705850,FL6849,6021,6005,2025-12-18,65402.81
705851,FL6850,6017,6030,2025-12-10,43019.94
705852,FL6851,6027,6026,2025-05-14,72984.61
705853,FL6852,6004,6022,2025-01-18,17655.91
705854,FL6853,6001,6008,2025-12-08,50242.78
705855,FL6854,6025,6003,2025-02-05,62289.98
705856,FL6855,6015,6002,2025-09-14,45163.21
705857,FL6856,6018,6002,2025-11-07,54393.83
705858,FL6857,6008,6014,2025-11-08,35422.49
705859,FL6858,6025,6010,2025-01-10,15482.01
705860,FL6859,6007,6021,2025-09-26,29593.32
705861,FL6860,6014,6028,2025-12-15,35489.32
705862,FL6861,6030,6017,2025-09-13,11215.43
705863,FL6862,6028,6017,2025-05-21,27348.82
705864,FL6863,6030,6025,2025-01-12,48040.16
705865,FL6864,6008,6016,2025-06-27,32558.54
705866,FL6865,6025,6021,2025-04-15,28110.38
705867,FL6866,6003,6008,2025-04-21,32166.97
705868,FL6867,6009,6028,2025-01-07,63936.62
705869,FL6868,6018,6001,2025-01-09,27549.86
705870,FL6869,6020,6029,2025-03-17,65329.12
705871,FL6870,6029,6026,2025-10-16,15027.04
705872,FL6871,6005,6002,2025-05-26,12306.09
705873,FL6872,6021,6020,2025-07-10,12091.32
705874,FL6873,6001,6018,2025-05-27,67167.99
705875,FL6874,6028,6024,2025-06-18,48152.79
705876,FL6875,6008,6018,2025-01-22,45721.05
705877,FL6876,6030,6017,2025-10-23,61846.56
705878,FL6877,6010,6013,2025-12-12,54576.29
705879,FL6878,6025,6004,2025-01-12,72458.88
705880,FL6879,6023,6003,2025-08-27,63581.98
705881,FL6880,6022,6007,2025-02-05,41464.51
705882,FL6881,6019,6024,2025-12-15,3978.71
705883,FL6882,6023,6026,2025-06-05,3951.71
705884,FL6883,6026,6011,2025-08-16,10690.99
705885,FL6884,6004,6030,2025-09-28,14740.41
705886,FL6885,6021,6013,2025-03-12,29805.65
705887,FL6886,6012,6008,2025-03-22,29158.05
705888,FL6887,6009,6006,2025-11-12,13791.74
705889,FL6888,6014,6006,2025-10-27,40345.47
705890,FL6889,6002,6014,2025-11-06,73937.29
705891,FL6890,6030,6006,2025-12-05,37681.59
705892,FL6891,6027,6020,2025-08-27,17420.67
705893,FL6892,6021,6023,2025-04-27,49166.28
705894,FL6893,6007,6019,2025-02-27,46746.79
705895,FL6894,6020,6008,2025-05-30,46158.48
705896,FL6895,6028,6028,2025-11-16,61287.85
705897,FL6896,6008,6005,2025-11-12,16018.04
705898,FL6897,6030,6026,2025-03-16,55410.96
705899,FL6898,6013,6013,2025-09-02,21962.18
705900,FL6899,6022,6020,2025-11-16,34094.14
705901,FL6900,6001,6025,2025-12-23,24961.53
705902,FL6901,6018,6016,2025-03-05,68002.22
705903,FL6902,6005,6021,2025-12-05,55191.72
705904,FL6903,6022,6010,2025-05-27,33280.39
705905,FL6904,6006,6015,2025-06-28,55688.36
705906,FL6905,6012,6025,2025-07-16,57723.9
705907,FL6906,6018,6030,2025-04-11,43770.63
705908,FL6907,6025,6017,2025-06-22,41130.59
705909,FL6908,6019,6002,2025-12-20,46860.27
705910,FL6909,6019,6013,2025-11-19,51403.09
705911,FL6910,6007,6011,2025-01-16,49896.2
705912,FL6911,6018,6023,2025-07-23,28018.71
705913,FL6912,6004,6024,2025-08-07,19804.69
705914,FL6913,6005,6018,2025-01-21,42814.93
705915,FL6914,6009,6026,2025-10-04,52675.35
705916,FL6915,6001,6015,2025-12-05,46147.04
705917,FL6916,6011,6030,2025-03-31,38727.83
705918,FL6917,6023,6007,2025-02-09,46892.64
705919,FL6918,6003,6005,2025-11-17,22543.91
705920,FL6919,6030,6026,2025-12-20,50385.08
705921,FL6920,6009,6008,2025-12-07,70393.22
705922,FL6921,6030,6022,2025-03-22,5456.87
705923,FL6922,6023,6003,2025-03-26,72807.11
705924,FL6923,6004,6007,2025-03-21,29674.19
705925,FL6924,6023,6019,2025-12-06,51982.75
705926,FL6925,6023,6007,2025-01-19,43258.1
705927,FL6926,6004,6013,2025-09-01,11038.8
705928,FL6927,6011,6004,2025-11-01,37234.44
705929,FL6928,6018,6026,2025-10-22,16522.13
705930,FL6929,6014,6014,2025-05-12,48323.14
705931,FL6930,6027,6018,2025-04-26,33817.12
705932,FL6931,6018,6029,2025-06-28,23728.02
705933,FL6932,6025,6024,2025-10-24,23124.67
705934,FL6933,6006,6016,2025-01-07,64390.34
705935,FL6934,6026,6019,2025-07-24,60587.92
705936,FL6935,6009,6007,2025-07-27,5758.86
705937,FL6936,6005,6012,2025-07-22,24105.15
705938,FL6937,6028,6019,2025-02-28,33403.34
705939,FL6938,6026,6021,2025-06-17,25819.61
705940,FL6939,6009,6011,2025-04-15,26711.97
705941,FL6940,6017,6021,2025-09-27,24142.48
705942,FL6941,6016,6025,2025-02-10,28860.47
705943,FL6942,6005,6017,2025-04-08,48256.97
705944,FL6943,6016,6018,2025-03-08,15316.85
705945,FL6944,6001,6013,2025-02-10,50287.91
705946,FL6945,6023,6011,2025-10-14,33329.4
705947,FL6946,6025,6015,2025-05-21,63964.21
705948,FL6947,6016,6005,2025-05-25,14311.47
705949,FL6948,6002,6001,2025-06-17,46611.09
705950,FL6949,6017,6026,2025-06-21,73963.27
705951,FL6950,6021,6025,2025-06-07,74522.39
705952,FL6951,6024,6003,2025-03-05,47166.6
705953,FL6952,6023,6010,2025-11-28,42310.24
705954,FL6953,6002,6030,2025-11-10,18990.65
705955,FL6954,6012,6024,2025-02-06,39929.49
705956,FL6955,6005,6012,2025-04-18,41670.73
705957,FL6956,6007,6022,2025-04-08,6743.22
705958,FL6957,6018,6009,2025-01-09,46024.99
705959,FL6958,6015,6024,2025-09-15,38521.1
705960,FL6959,6026,6004,2025-07-07,50139.81
705961,FL6960,6026,6011,2025-04-13,28227.07
705962,FL6961,6015,6022,2025-01-18,65432.25
705963,FL6962,6013,6008,2025-12-14,19431.17
705964,FL6963,6019,6021,2025-11-21,19943.66
705965,FL6964,6026,6010,2025-09-18,47037.13
705966,FL6965,6007,6002,2025-04-19,14325.5
705967,FL6966,6006,6005,2025-05-26,15568.66
705968,FL6967,6004,6003,2025-06-12,48248.67
705969,FL6968,6030,6002,2025-05-20,34716.74
705970,FL6969,6009,6015,2025-11-27,68675.42
705971,FL6970,6009,6002,2025-10-13,33859.7
705972,FL6971,6019,6005,2025-02-08,61347.93
705973,FL6972,6017,6012,2025-07-03,41688.96
705974,FL6973,6010,6022,2025-11-07,41100.02
705975,FL6974,6006,6014,2025-05-30,67748.49
705976,FL6975,6005,6026,2025-06-14,3005.19
705977,FL6976,6004,6010,2025-09-09,67155.86
705978,FL6977,6023,6016,2025-11-06,44848.33
705979,FL6978,6017,6002,2025-11-06,22860.08
705980,FL6979,6002,6002,2025-03-25,47538.33
705981,FL6980,6018,6026,2025-09-05,66731.82
705982,FL6981,6030,6013,2025-10-03,36176.99
705983,FL6982,6008,6010,2025-06-10,34491.17
705984,FL6983,6019,6013,2025-09-25,61539.14
705985,FL6984,6024,6020,2025-06-01,35082.71
705986,FL6985,6017,6030,2025-09-08,57781.24
705987,FL6986,6011,6023,2025-03-11,56258.36
705988,FL6987,6012,6003,2025-11-29,14490.45
705989,FL6988,6019,6018,2025-04-16,19741.25
705990,FL6989,6010,6005,2025-12-24,43369.91
705991,FL6990,6030,6016,2025-04-18,39673.41
705992,FL6991,6007,6011,2025-05-08,55178.52
705993,FL6992,6027,6013,2025-09-05,32736.69
705994,FL6993,6022,6015,2025-12-21,30184.16
705995,FL6994,6002,6012,2025-03-23,60311.04
705996,FL6995,6023,6001,2025-10-10,63927.57
705997,FL6996,6009,6024,2025-09-11,41963.13
705998,FL6997,6023,6026,2025-07-28,53221.54
705999,FL6998,6006,6003,2025-09-07,22015.67
706000,FL6999,6024,6016,2025-10-26,11034.42
706001,FL7000,6026,6009,2025-04-02,61814.26
706002,FL7001,6020,6007,2025-01-22,5811.09
706003,FL7002,6003,6004,2025-10-23,35276.39
706004,FL7003,6018,6029,2025-06-17,73484.2
706005,FL7004,6025,6012,2025-12-17,21484.61
706006,FL7005,6009,6013,2025-11-05,30810.44
706007,FL7006,6007,6025,2025-06-06,10548.23
706008,FL7007,6023,6008,2025-11-01,7442.76
706009,FL7008,6014,6029,2025-08-22,14139.04
706010,FL7009,6008,6025,2025-08-07,44069.6
706011,FL7010,6024,6013,2025-01-15,57985.53
706012,FL7011,6018,6016,2025-08-07,51064.57
706013,FL7012,6022,6020,2025-10-04,46388.78
706014,FL7013,6026,6019,2025-03-13,67338.96
706015,FL7014,6015,6027,2025-02-23,67790.52
706016,FL7015,6026,6018,2025-12-27,3473.19
706017,FL7016,6027,6012,2025-01-24,13013.71
706018,FL7017,6024,6003,2025-07-20,38259.88
706019,FL7018,6026,6011,2025-01-22,9732.34
706020,FL7019,6014,6027,2025-10-23,22468.82
706021,FL7020,6001,6007,2025-10-19,36858.77
706022,FL7021,6023,6022,2025-08-27,4671.02
706023,FL7022,6028,6030,2025-01-10,3445.09
706024,FL7023,6004,6019,2025-01-17,51338.88
706025,FL7024,6007,6025,2025-06-26,46584.1
706026,FL7025,6006,6003,2025-05-01,70213.28
706027,FL7026,6004,6011,2025-01-13,41764.95
706028,FL7027,6023,6014,2025-10-08,58293.75
706029,FL7028,6026,6004,2025-04-29,57206.06
706030,FL7029,6021,6009,2025-09-07,61745.02
706031,FL7030,6002,6024,2025-05-25,9411.48
706032,FL7031,6003,6011,2025-01-18,61442.1
706033,FL7032,6028,6026,2025-02-19,34747.71
706034,FL7033,6013,6018,2025-04-20,53132.37
706035,FL7034,6025,6011,2025-11-12,58898.77
706036,FL7035,6028,6026,2025-10-17,16018.36
706037,FL7036,6024,6005,2025-01-31,57220.0
706038,FL7037,6002,6008,2025-02-13,66649.25
706039,FL7038,6015,6016,2025-03-31,56889.89
706040,FL7039,6015,6004,2025-08-14,38112.91
706041,FL7040,6029,6002,2025-04-28,55185.54
706042,FL7041,6007,6010,2025-01-29,31457.54
706043,FL7042,6005,6009,2025-09-15,11683.42
706044,FL7043,6025,6025,2025-02-24,62509.87
706045,FL7044,6008,6010,2025-11-22,35571.37
706046,FL7045,6017,6018,2025-09-23,34653.81
706047,FL7046,6014,6028,2025-06-01,31951.52
706048,FL7047,6030,6005,2025-11-12,40350.78
706049,FL7048,6004,6002,2025-02-03,16393.74
706050,FL7049,6013,6001,2025-06-05,54199.23
706051,FL7050,6030,6012,2025-12-28,30003.59
706052,FL7051,6006,6002,2025-09-02,39336.75
706053,FL7052,6020,6030,2025-10-29,19851.39
706054,FL7053,6013,6026,2025-09-04,28125.28
706055,FL7054,6006,6017,2025-07-14,59417.54
706056,FL7055,6012,6021,2025-07-05,34352.15
706057,FL7056,6013,6021,2025-08-07,23048.1
706058,FL7057,6016,6029,2025-04-27,49134.25
706059,FL7058,6023,6014,2025-04-25,63037.3
706060,FL7059,6026,6024,2025-08-07,4290.99
706061,FL7060,6025,6005,2025-08-07,44620.39
706062,FL7061,6028,6024,2025-10-16,66736.4
706063,FL7062,6014,6029,2025-08-07,29675.29
706064,FL7063,6011,6017,2025-02-14,2641.28
706065,FL7064,6030,6012,2025-12-08,72994.51
706066,FL7065,6030,6001,2025-12-31,59163.66
706067,FL7066,6023,6006,2025-01-27,46881.3
706068,FL7067,6014,6017,2025-04-05,2681.58
706069,FL7068,6009,6009,2025-12-22,38630.34
706070,FL7069,6030,6012,2025-11-29,60854.93
706071,FL7070,6019,6026,2025-12-14,2951.25
706072,FL7071,6029,6005,2025-02-20,46257.99
706073,FL7072,6003,6025,2025-03-14,19780.56
706074,FL7073,6014,6018,2025-03-11,39204.38
706075,FL7074,6027,6026,2025-08-06,38642.09
706076,FL7075,6027,6026,2025-02-02,72327.89
706077,FL7076,6016,6010,2025-03-17,20915.1
706078,FL7077,6023,6008,2025-07-23,50306.66
706079,FL7078,6029,6025,2025-01-22,40111.26
706080,FL7079,6006,6027,2025-03-13,30955.65
706081,FL7080,6017,6001,2025-09-18,33245.3
706082,FL7081,6006,6024,2025-02-26,17391.2
706083,FL7082,6025,6001,2025-03-20,4230.2
706084,FL7083,6013,6005,2025-12-23,27498.5
706085,FL7084,6015,6001,2025-04-08,45839.82
706086,FL7085,6022,6014,2025-04-09,66679.43
706087,FL7086,6026,6020,2025-04-03,21575.64
706088,FL7087,6015,6010,2025-06-29,6319.38
706089,FL7088,6009,6018,2025-07-07,17838.37
706090,FL7089,6021,6013,2025-09-21,27794.75
706091,FL7090,6030,6003,2025-11-02,33963.99
706092,FL7091,6019,6009,2025-12-08,26860.93
706093,FL7092,6016,6002,2025-05-12,17245.13
706094,FL7093,6009,6024,2025-11-08,4937.65
706095,FL7094,6013,6006,2025-01-10,3763.35
706096,FL7095,6022,6029,2025-10-12,16534.92
706097,FL7096,6029,6003,2025-07-13,2840.84
706098,FL7097,6013,6025,2025-01-14,3920.29
706099,FL7098,6015,6012,2025-02-16,61585.69
706100,FL7099,6026,6013,2025-06-16,66021.25
706101,FL7100,6011,6002,2025-01-18,35761.68
706102,FL7101,6007,6005,2025-12-30,61219.8
706103,FL7102,6010,6022,2025-01-09,39326.64
706104,FL7103,6015,6014,2025-07-24,17271.9
706105,FL7104,6021,6018,2025-02-08,8224.35
706106,FL7105,6014,6013,2025-07-14,53150.27
706107,FL7106,6004,6017,2025-09-13,34806.87
706108,FL7107,6008,6005,2025-03-05,10893.23
706109,FL7108,6003,6028,2025-03-27,51176.96
706110,FL7109,6005,6019,2025-03-24,58672.52
706111,FL7110,6023,6001,2025-04-16,18421.52
706112,FL7111,6020,6007,2025-08-08,4104.86
706113,FL7112,6012,6022,2025-07-21,4731.97
706114,FL7113,6004,6006,2025-05-19,34705.78
706115,FL7114,6010,6020,2025-02-02,30898.82
706116,FL7115,6028,6007,2025-03-07,11026.75
706117,FL7116,6005,6003,2025-11-16,61408.1
706118,FL7117,6026,6015,2025-03-25,49613.21
706119,FL7118,6002,6010,2025-04-04,30503.98
706120,FL7119,6012,6021,2025-04-29,39415.56
706121,FL7120,6026,6009,2025-07-23,65155.62
706122,FL7121,6021,6024,2025-11-23,25509.86
706123,FL7122,6013,6008,2025-06-05,5515.07
706124,FL7123,6014,6020,2025-12-07,33690.91
706125,FL7124,6026,6005,2025-09-08,6454.94
706126,FL7125,6015,6012,2025-07-16,55323.12
706127,FL7126,6012,6007,2025-07-21,59454.37
706128,FL7127,6009,6029,2025-05-07,61826.55
706129,FL7128,6027,6006,2025-06-04,37491.63
706130,FL7129,6021,6021,2025-05-25,68186.86
706131,FL7130,6007,6024,2025-11-15,73937.33
706132,FL7131,6005,6007,2025-06-15,15584.49
706133,FL7132,6028,6015,2025-05-05,72923.53
706134,FL7133,6001,6005,2025-07-22,40614.46
706135,FL7134,6025,6016,2025-06-16,22060.77
706136,FL7135,6030,6013,2025-10-09,23882.63
706137,FL7136,6003,6003,2025-08-16,3190.65
706138,FL7137,6010,6005,2025-05-06,44621.75
706139,FL7138,6022,6029,2025-04-06,37182.15
706140,FL7139,6023,6029,2025-07-16,48783.12
706141,FL7140,6004,6001,2025-06-13,35115.11
706142,FL7141,6007,6001,2025-01-05,9898.27
706143,FL7142,6012,6005,2025-02-20,22042.42
706144,FL7143,6029,6022,2025-07-29,61503.34
706145,FL7144,6029,6001,2025-10-09,7441.69
706146,FL7145,6022,6004,2025-10-19,16519.74
706147,FL7146,6021,6004,2025-04-16,28641.84
706148,FL7147,6019,6014,2025-01-18,32151.64
706149,FL7148,6011,6027,2025-11-10,9835.88
706150,FL7149,6013,6007,2025-11-30,45130.61
706151,FL7150,6008,6016,2025-05-05,45151.45
706152,FL7151,6015,6002,2025-12-27,19859.4
706153,FL7152,6018,6006,2025-07-01,30206.58
706154,FL7153,6001,6015,2025-02-12,25940.72
706155,FL7154,6020,6009,2025-06-06,52283.67
706156,FL7155,6026,6014,2025-11-20,32799.42
706157,FL7156,6006,6017,2025-08-29,33941.53
706158,FL7157,6009,6030,2025-08-13,62068.21
706159,FL7158,6021,6026,2025-06-19,13432.77
706160,FL7159,6024,6018,2025-04-30,21293.91
706161,FL7160,6027,6023,2025-09-03,11253.4
706162,FL7161,6005,6026,2025-06-14,67968.01
706163,FL7162,6009,6018,2025-07-22,72736.44
706164,FL7163,6020,6026,2025-08-19,68438.86
706165,FL7164,6002,6018,2025-10-30,19183.31
706166,FL7165,6004,6013,2025-09-25,66617.51
706167,FL7166,6008,6002,2025-04-14,54581.57
706168,FL7167,6029,6021,2025-03-06,71010.44
706169,FL7168,6029,6014,2025-07-30,10070.63
706170,FL7169,6008,6015,2025-05-25,27779.89
706171,FL7170,6027,6009,2025-11-12,29073.43
706172,FL7171,6014,6016,2025-06-03,73019.18
706173,FL7172,6009,6025,2025-06-22,72505.0
706174,FL7173,6025,6023,2025-05-11,62813.97
706175,FL7174,6015,6022,2025-09-10,71849.19
706176,FL7175,6018,6030,2025-05-05,23967.97
706177,FL7176,6015,6022,2025-06-18,39998.35
706178,FL7177,6025,6004,2025-11-15,60105.8
706179,FL7178,6017,6005,2025-12-07,33559.87
706180,FL7179,6010,6030,2025-11-09,56688.38
706181,FL7180,6001,6014,2025-10-09,55164.36
706182,FL7181,6011,6008,2025-08-17,53727.43
706183,FL7182,6002,6020,2025-01-12,53390.84
706184,FL7183,6004,6013,2025-04-17,16111.68
706185,FL7184,6026,6009,2025-10-19,74248.87
706186,FL7185,6004,6006,2025-01-03,18578.79
706187,FL7186,6003,6021,2025-07-26,7596.15
706188,FL7187,6002,6022,2025-10-08,23617.94
706189,FL7188,6006,6006,2025-09-23,13193.82
706190,FL7189,6024,6006,2025-04-12,43863.55
706191,FL7190,6005,6016,2025-10-09,66005.78
706192,FL7191,6023,6023,2025-08-14,44399.71
706193,FL7192,6022,6030,2025-02-14,6106.85
706194,FL7193,6016,6014,2025-05-10,57275.11
706195,FL7194,6005,6015,2025-03-29,52842.28
706196,FL7195,6028,6014,2025-11-26,64412.67
706197,FL7196,6005,6009,2025-05-29,37470.7
706198,FL7197,6028,6025,2025-12-25,25000.68
706199,FL7198,6001,6012,2025-12-29,68279.61
706200,FL7199,6004,6010,2025-01-06,34055.82
706201,FL7200,6005,6017,2025-02-04,69490.96
706202,FL7201,6008,6022,2025-04-12,62846.63
706203,FL7202,6027,6025,2025-03-12,54687.68
706204,FL7203,6011,6007,2025-04-09,60602.78
706205,FL7204,6024,6014,2025-08-16,13869.87
706206,FL7205,6030,6003,2025-08-01,53504.7
706207,FL7206,6007,6019,2025-06-14,47901.69
706208,FL7207,6004,6018,2025-11-08,65673.48
706209,FL7208,6001,6029,2025-06-14,49761.92
706210,FL7209,6012,6007,2025-09-02,40269.07
706211,FL7210,6017,6008,2025-07-31,15018.57
706212,FL7211,6011,6022,2025-01-16,4978.99
706213,FL7212,6029,6017,2025-06-03,40036.76
706214,FL7213,6024,6028,2025-02-21,38160.59
706215,FL7214,6009,6006,2025-12-30,63938.52
706216,FL7215,6002,6023,2025-05-22,7147.4
706217,FL7216,6030,6014,2025-03-11,57586.63
706218,FL7217,6026,6028,2025-05-11,41393.35
706219,FL7218,6011,6010,2025-02-12,42185.53
706220,FL7219,6027,6010,2025-11-23,11927.86
706221,FL7220,6025,6001,2025-11-06,57217.11
706222,FL7221,6028,6011,2025-01-30,65225.11
706223,FL7222,6007,6026,2025-03-04,72471.52
706224,FL7223,6019,6028,2025-10-31,62542.11
706225,FL7224,6001,6030,2025-04-30,35189.76
706226,FL7225,6030,6015,2025-07-26,66712.83
706227,FL7226,6020,6022,2025-01-21,71961.08
706228,FL7227,6005,6007,2025-12-12,36257.39
706229,FL7228,6027,6010,2025-01-09,45501.1
706230,FL7229,6019,6007,2025-02-14,25275.01
706231,FL7230,6030,6010,2025-09-14,17918.07
706232,FL7231,6022,6027,2025-05-10,10417.28
706233,FL7232,6018,6013,2025-04-06,59509.36
706234,FL7233,6025,6019,2025-02-05,52881.32
706235,FL7234,6004,6026,2025-03-22,64038.19
706236,FL7235,6023,6002,2025-09-24,61832.49
706237,FL7236,6012,6019,2025-04-27,67614.97
706238,FL7237,6004,6029,2025-02-25,53940.48
706239,FL7238,6023,6008,2025-01-28,18277.83
706240,FL7239,6028,6021,2025-08-25,30636.34
706241,FL7240,6028,6015,2025-08-31,14775.15
706242,FL7241,6005,6017,2025-10-04,60854.33
706243,FL7242,6017,6005,2025-10-02,69605.34
706244,FL7243,6013,6017,2025-05-05,11646.78
706245,FL7244,6024,6012,2025-04-17,25970.7
706246,FL7245,6003,6021,2025-05-27,32303.31
706247,FL7246,6017,6026,2025-10-24,30578.0
706248,FL7247,6003,6024,2025-11-02,11899.99
706249,FL7248,6011,6022,2025-12-04,20891.27
706250,FL7249,6003,6025,2025-11-21,59150.91
706251,FL7250,6005,6024,2025-03-05,15185.56
706252,FL7251,6014,6010,2025-10-21,7575.15
706253,FL7252,6004,6027,2025-01-07,19948.53
706254,FL7253,6006,6009,2025-11-20,19425.54
706255,FL7254,6009,6024,2025-12-05,36046.25
706256,FL7255,6025,6023,2025-11-03,17157.99
706257,FL7256,6021,6024,2025-11-27,54669.41
706258,FL7257,6010,6013,2025-10-16,31821.27
706259,FL7258,6016,6002,2025-04-30,20856.02
706260,FL7259,6003,6030,2025-10-10,27976.41
706261,FL7260,6022,6022,2025-06-14,15115.65
706262,FL7261,6010,6022,2025-11-05,65240.51
706263,FL7262,6013,6005,2025-08-12,33821.54
706264,FL7263,6023,6024,2025-12-17,30380.97
706265,FL7264,6001,6008,2025-09-26,28516.97
706266,FL7265,6017,6003,2025-01-14,37230.94
706267,FL7266,6001,6021,2025-03-28,12126.5
706268,FL7267,6023,6021,2025-02-18,46255.89
706269,FL7268,6024,6015,2025-02-08,71629.59
706270,FL7269,6017,6029,2025-07-25,5917.17
706271,FL7270,6030,6005,2025-06-10,62141.61
706272,FL7271,6022,6029,2025-01-23,35241.74
706273,FL7272,6024,6030,2025-09-27,42261.14
706274,FL7273,6010,6015,2025-08-21,18068.87
706275,FL7274,6030,6007,2025-07-29,56252.45
706276,FL7275,6030,6004,2025-02-14,39441.97
706277,FL7276,6018,6021,2025-11-19,28102.46
706278,FL7277,6024,6028,2025-04-26,39469.15
706279,FL7278,6024,6026,2025-08-08,70585.89
706280,FL7279,6030,6029,2025-09-21,38341.8
706281,FL7280,6021,6005,2025-05-25,51670.73
706282,FL7281,6003,6028,2025-02-11,23196.21
706283,FL7282,6014,6003,2025-12-13,20060.92
706284,FL7283,6014,6003,2025-05-02,60603.03
706285,FL7284,6021,6011,2025-08-09,73685.43
706286,FL7285,6017,6010,2025-02-09,74531.46
706287,FL7286,6003,6018,2025-10-28,50891.41
706288,FL7287,6021,6028,2025-07-17,66840.45
706289,FL7288,6013,6021,2025-11-14,51977.95
706290,FL7289,6026,6029,2025-01-01,37498.97
706291,FL7290,6012,6030,2025-01-29,12929.61
706292,FL7291,6013,6016,2025-03-25,62877.66
